Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad 
Frejgatan 16,Vasastan,Stockholms kommun,2020-09-23,4000000,3795000,Lägenhet,Bostadsrätt,2 ,43 ,True,,,1936,1805,
"Idungatan 8A, 2tr",Vasastan,Stockholms kommun,2020-09-22,5600000,4850000,Lägenhet,Bostadsrätt,2 ,55 ,True,2 av 5,True,1904,2100,5450
"Upplandsgatan 43, 4tr",Vasastan - Odenplan,Stockholms kommun,2020-09-22,4930000,4395000,Lägenhet,Andel i bostadsförening,2 ,42 ,True,4 av 4,True,1883,2250,
"Tomtebogatan 15A, 3tr",Vasastan - Birkastan,Stockholms kommun,2020-09-22,3700000,2995000,Lägenhet,Andel i bostadsförening,2 ,31 ,True,3 av 4,True,1907,1751,4200
"Norrbackagatan 11, 2tr",Vasastan/Birkastan,Stockholms kommun,2020-09-22,6525000,5990000,Lägenhet,Bostadsrätt,2 ,62 ,True,2,True,1904,3032,5400
"Tulegatan 32 A, 3 tr",Vasastan Sibirien,Stockholms kommun,2020-09-22,5800000,4975000,Lägenhet,Andel i bostadsförening,2 ,55 ,False,3 av 5,True,1903,2165,
"Karlbergsvägen 20 A, 2 tr",Vasastan - Odenplan,Stockholms kommun,2020-09-22,7600000,6495000,Lägenhet,Bostadsrätt,2 ,66 ,True,2 av 3,False,1902,2662,
"Upplandsgatan 43A, Eget Gårdshus",Vasastan - Odenplan,Stockholms kommun,2020-09-21,6070000,4995000,Lägenhet,Andel i bostadsförening,2 ,44 ,False,,,1882,1870,8040
"Frejgatan 22, vån 2",Vasastan,Stockholms kommun,2020-09-21,4150000,3695000,Lägenhet,Bostadsrätt,2 ,41 ,False,2 av 4,True,1925,1119,
"Västmannagatan 27A, 2tr",Vasastan - Norrmalm,Stockholms kommun,2020-09-21,6600000,4995000,Lägenhet,Bostadsrätt,2 ,48 ,True,2 av 3,False,1889,1383,4200
"Rödabergsgatan 8, 3 tr",Vasastan Östermalm,Stockholms kommun,2020-09-21,6500000,5650000,Lägenhet,Bostadsrätt,2 ,66 ,,,,1926,2820,4200
"Roslagsgatan 27, 4 tr",Vasastan,Stockholms kommun,2020-09-21,4125000,3795000,Lägenhet,Bostadsrätt,2 ,43 ,False,4 av 6,True,1936,2009,4200
Rådmansgatan 70 B,Vasastan / Norrmalm,Stockholms kommun,2020-09-20,5600000,5495000,Lägenhet,Bostadsrätt,2 ,57 ,,,,,3376,3600
Tomtebogatan 18,Vasastan - Birkastan,Stockholms kommun,2020-09-19,6450000,5895000,Lägenhet,Bostadsrätt,2 ,68 ,False,3 av 6,True,1906,3160,4800
Döbelnsgatan 63 A ÖG,Vasastan - City/Norrmalm,Stockholms kommun,2020-09-19,4650000,4295000,Lägenhet,Bostadsrätt,2 ,48 ,,,,1889,2579,
Sveavägen 139,Vasastan,Stockholms kommun,2020-09-19,3425000,3195000,Lägenhet,Bostadsrätt,2 ,37 ,False,3 av 6,True,1927,2052,
Döbelnsgatan 57,Östermalm/Vasastan,Stockholms kommun,2020-09-19,6300000,5895000,Lägenhet,Bostadsrätt,2 ,64 ,,,,1928,2420,5100
"Norrbackagatan 33, 5 tr",Birkastan,Stockholms kommun,2020-09-19,5650000,4975000,Lägenhet,Bostadsrätt,2 ,66 ,True,,,1986,3650,7900
Tulegatan 47,Vasastan,Stockholms kommun,2020-09-19,5700000,4950000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1967,882,7200
Karlbergsvägen 9A,Vasastan,Stockholms kommun,2020-09-18,3500000,3490000,Lägenhet,Bostadsrätt,2 ,32 ,False,,,1903,1364,3600
"Vidargatan 2, 3tr",Vasastan,Stockholms kommun,2020-09-18,7150000,5895000,Lägenhet,Bostadsrätt,2 ,64 ,True,3 av 6,True,1906,2559,6048
Idungatan 8A,Vasastan,Stockholms kommun,2020-09-18,6535000,5795000,Lägenhet,Bostadsrätt,2 ,65 ,True,,,1904,2482,6600
"Västmannagatan 55A, 3 tr",Vasastan,Stockholms kommun,2020-09-18,6200000,5795000,Lägenhet,Andel i bostadsförening,2 ,62 ,True,3 av 3,False,1885,2753,8624
"Gästrikegatan 18 A, 3 tr",Vasastan - invid Vasaparken,Stockholms kommun,2020-09-17,6800000,5950000,Lägenhet,Andel i bostadsförening,2 ,54 ,True,3 av 3,False,1900,1976,
Markvardsgatan 8,Vasastan,Stockholms kommun,2020-09-17,4400000,3995000,Lägenhet,Andel i bostadsförening,2 ,45 ,True,,,1902,1137,4664
"Hälsingegatan 10A, 1 tr",Vasastan,Stockholms kommun,2020-09-17,5025000,4395000,Lägenhet,Bostadsrätt,2 ,52 ,False,,,1906,2408,6600
Hagagatan 8,Vasastan,Stockholms kommun,2020-09-17,6250000,5450000,Lägenhet,Andel i bostadsförening,2 ,56 ,True,3 av 4,False,1905,2561,
"Nina Einhorns Gata 10, 10tr",Hagastaden,Stockholms kommun,2020-09-17,4150000,4150000,Lägenhet,Bostadsrätt,2 ,41 ,True,10 av 10,True,2018,2610,4860
Torsgatan 58,Vasastan,Stockholms kommun,2020-09-17,4010000,3495000,Lägenhet,Bostadsrätt,2 ,41 ,False,2 av 5,True,1921,2913,3620
"Völundsgatan 7, 5tr",Vasastan/Atlas,Stockholms kommun,2020-09-17,7000000,5995000,Lägenhet,Bostadsrätt,2 ,53 ,True,,,1928,2686,5500
"Falugatan 17, 2 tr",Vasastan - Rödabergen,Stockholms kommun,2020-09-17,3410000,3150000,Lägenhet,Bostadsrätt,2 ,33 ,,,,1925,1984,7900
"Sveavägen 136, 2tr.",Vasastan,Stockholms kommun,2020-09-16,4030000,4075000,Lägenhet,Bostadsrätt,2 ,44 ,True,2,True,1937,1467,
"Rådmansgatan 35, 3tr",Vasastan,Stockholms kommun,2020-09-16,5510000,4995000,Lägenhet,Bostadsrätt,2 ,56 ,True,3 av 5,False,1890,1828,6600
"Torsplan 8, våning 11",Vasastan Hagastaden,Stockholms kommun,2020-09-16,6550000,6795000,Lägenhet,Bostadsrätt,2 ,57 ,True,11 av 36,True,2019,3593,
Rödabergsbrinken 16,Vasastan Rödabergen,Stockholms kommun,2020-09-16,3950000,3450000,Lägenhet,Bostadsrätt,2 ,38 ,False,1 av 4,False,1925,2220,
"Gästrikegatan 13, 4 tr",Vasastan,Stockholms kommun,2020-09-16,5070000,4500000,Lägenhet,Bostadsrätt,2 ,45 ,True,4 av 5,True,1909,1533,
Torsgatan 42c,Vasastan,Stockholms kommun,2020-09-16,5100000,4295000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1926,1981,2000
"Torsgatan 41, 3 tr",Sankt Eriksplan/ Vasastan,Stockholms kommun,2020-09-16,3630000,3295000,Lägenhet,Bostadsrätt,2 ,39 ,,,,1929,1507,3600
Idungatan 6A,Vasastan,Stockholms kommun,2020-09-16,6570000,5995000,Lägenhet,Bostadsrätt,2 ,67 ,True,,,1905,2505,14400
Birger Jarlsgatan 99 C,Vasastan,Stockholms kommun,2020-09-16,4000000,3395000,Lägenhet,Bostadsrätt,2 ,34 ,,,,1913,1410,5200
Drejargatan 6,Vasastan,Stockholms kommun,2020-09-15,4960000,4295000,Lägenhet,Bostadsrätt,2 ,42 ,True,1 av 6,True,1929,2275,4350
"Rörstrandsgatan 4, 2tr",Vasastan / Birkastan,Stockholms kommun,2020-09-15,3945000,3195000,Lägenhet,Bostadsrätt,2 ,29 ,True,2 av 6,True,1914,376,4200
Atlasgatan 1,Vasastan,Stockholms kommun,2020-09-15,4150000,3795000,Lägenhet,Bostadsrätt,2 ,"43,5 ",False,0,True,1929,1904,3480
"Sveavägen 93, 1 tr",Stockholm,Stockholms kommun,2020-09-15,4200000,3695000,Lägenhet,Bostadsrätt,2 ,44 ,False,,,1926,2030,
Gästrikegatan 11 ö.g.,Vasastan,Stockholms kommun,2020-09-15,3475000,3050000,Lägenhet,Bostadsrätt,2 ,28 ,False,,,1909,941,
"Roslagsgatan 54 A, entré ö.g.",Vasastan,Stockholms kommun,2020-09-15,4550000,4195000,Lägenhet,Bostadsrätt,2 ,51 ,,,,1905,2310,6600
"Sveavägen 129, 4tr",Vasastan,Stockholms kommun,2020-09-14,5300000,4950000,Lägenhet,Bostadsrätt,2 ,66 ,False,4 av 6,True,1929,1972,13224
"Frejgatan 44, 3tr",Vasastan - Odenplan,Stockholms kommun,2020-09-14,5300000,4395000,Lägenhet,Andel i bostadsförening,2 ,47 ,,3 av 4,True,1898,1161,
"Tomtebogatan 50, 1 tr",Vasastan - Birkastan,Stockholms kommun,2020-09-14,5100000,4850000,Lägenhet,Bostadsrätt,2 ,54 ,False,1 av 4,True,1906,2103,9936
"Ynglingagatan 26, vån 1",Vasastaden,Stockholms kommun,2020-09-14,5375000,5295000,Lägenhet,Bostadsrätt,2 ,58 ,False,1 av 6,True,1929,1874,
Döbelnsgatan 67,Vasastaden,Stockholms kommun,2020-09-14,4200000,3895000,Lägenhet,Bostadsrätt,2 ,46 ,False,1 av 4,True,1889,2446,5256
"Döbelnsgatan 79, 2 tr",Vasastan,Stockholms kommun,2020-09-13,5870000,5900000,Lägenhet,Bostadsrätt,2 ,"61,3 ",False,2 av 5,True,1885,3101,6000
"Dalagatan 38A, ö.g 2 tr",Vasastan - Odenplan,Stockholms kommun,2020-09-12,5450000,4995000,Lägenhet,Andel i bostadsförening,2 ,55 ,False,2 av 3,False,1885,2806,
"Kungstensgatan 31, 1tr",Vasastan/Norrmalm,Stockholms kommun,2020-09-12,4600000,4195000,Lägenhet,Bostadsrätt,2 ,46 ,False,1 av 3,False,1905,1513,9960
"Vulcanusgatan 4, 2 tr",Atlas,Stockholms kommun,2020-09-12,4650000,4150000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1929,2242,3100
"Rödabergsgatan 9A, 2tr",Vasastan - Röda Bergen/torsplan,Stockholms kommun,2020-09-11,3900000,3850000,Lägenhet,Bostadsrätt,2 ,"43,5 ",,2 av 4,False,1926,2301,
"Döbelnsgatan 58, 2tr",Vasastan,Stockholms kommun,2020-09-11,5250000,4895000,Lägenhet,Bostadsrätt,2 ,57 ,False,2 av 7,True,1962,2181,4800
"Västmannagatan 91, 3tr",Vasastan,Stockholms kommun,2020-09-11,5500000,4995000,Lägenhet,Bostadsrätt,2 ,54 ,False,3 av 5,True,1912,2560,4860
Frejgatan 17,Vasastan,Stockholms kommun,2020-09-11,5800000,4995000,Lägenhet,Andel i bostadsförening,2 ,53 ,True,,,1884,2680,
Rörstrandsgatan 27,Vasastan - Birkastan,Stockholms kommun,2020-09-10,3850000,3495000,Lägenhet,Bostadsrätt,2 ,40 ,,,,1927,1364,
"Sankt Eriksgatan 84, 4tr",Birkastan/Vasastan,Stockholms kommun,2020-09-10,3850000,3495000,Lägenhet,Bostadsrätt,2 ,38 ,False,4 av 7,True,1929,1323,3800
"Birkagatan 33, 4tr",Vasastan/Birkastan,Stockholms kommun,2020-09-10,4750000,4250000,Lägenhet,Bostadsrätt,2 ,47 ,False,4 av 5,True,1904,2151,3620
Upplandsgatan 22,Vasastan,Stockholms kommun,2020-09-10,6200000,4950000,Lägenhet,Bostadsrätt,2 ,52 ,True,2 av 4,True,1878,1942,8036
"Nina Einhorns Gata 4, vån 13",Hagastaden,Stockholms kommun,2020-09-10,5400000,5400000,Lägenhet,Bostadsrätt,2 ,54 ,False,13 av 13,True,2018,3251,4860
"Dalagatan 90, 3tr",Vasastan,Stockholms kommun,2020-09-10,4660000,4275000,Lägenhet,Bostadsrätt,2 ,52 ,False,3 av 4,True,1924,2427,4200
"Rödabergsgatan 6, 1 tr",Vasastan - Röda bergen,Stockholms kommun,2020-09-10,3825000,3350000,Lägenhet,Bostadsrätt,2 ,43 ,False,1 av 4,False,,1842,6732
Falugatan 17,Vasastan,Stockholms kommun,2020-09-10,4000000,3695000,Lägenhet,Bostadsrätt,2 ,44 ,,0,False,1925,2273,
"Västmannagatan 25, 3 tr",Vasastan,Stockholms kommun,2020-09-10,6350000,5250000,Lägenhet,Bostadsrätt,2 ,54 ,True,,,1888,2149,
"Sveavägen 95, 3tr",Vasastan,Stockholms kommun,2020-09-09,4400000,3750000,Lägenhet,Bostadsrätt,2 ,"41,5 ",True,3 av 5,True,1926,1836,6000
"Roslagsgatan 47, 5tr",Vasastan,Stockholms kommun,2020-09-09,4060000,3495000,Lägenhet,Bostadsrätt,2 ,38 ,True,5 av 6,True,1929,2110,3364
"Roslagsgatan 58, 5 tr",Vasastan - Sibirien,Stockholms kommun,2020-09-09,6600000,5895000,Lägenhet,Bostadsrätt,2 ,65 ,True,5 av 6,True,1925,3502,
"Torsgatan 77, 1,5tr",Vasastan,Stockholms kommun,2020-09-09,4200000,3650000,Lägenhet,Bostadsrätt,2 ,40 ,False,1,True,1926,2288,5600
"Rehnsgatan 10, 1tr",Vasastan,Stockholms kommun,2020-09-09,6200000,5850000,Lägenhet,Bostadsrätt,2 ,58 ,,1,True,1881,2600,1800
"Torsgatan 38, 1tr- Accepterat pris",Vasastan,Stockholms kommun,2020-09-09,5150000,4995000,Lägenhet,Bostadsrätt,2 ,62 ,,,,1927,2398,9000
Roslagsgatan 45,Vasastan,Stockholms kommun,2020-09-08,3300000,2995000,Lägenhet,Bostadsrätt,2 ,"32,5 ",False,1 av 5,True,1929,1792,4000
"Sankt Eriksplan 13, 3tr.",Vasastan - S:t Eriksplan,Stockholms kommun,2020-09-08,8600000,7995000,Lägenhet,Bostadsrätt,2 ,66 ,True,3,True,1928,3012,
"Birkagatan 24 A, 3tr",Vasastan - Birkastan,Stockholms kommun,2020-09-08,5770000,4850000,Lägenhet,Bostadsrätt,2 ,51 ,True,3 av 4,True,1903,2648,
"Nina Einhorns Gata 4, vån 12",Vasastan - Hagastaden,Stockholms kommun,2020-09-08,5000000,3995000,Lägenhet,Bostadsrätt,2 ,44 ,True,,,2019,2774,
"Bråvallagatan 5, 3tr",Vasastan,Stockholms kommun,2020-09-08,5100000,4195000,Lägenhet,Bostadsrätt,2 ,44 ,True,,,1927,2590,5200
"Birkagatan 19, 2tr",Vasastan / Birkastan,Stockholms kommun,2020-09-08,4400000,3795000,Lägenhet,Bostadsrätt,2 ,40 ,,,,1905,1419,5700
"Tomtebogatan 21A, 4tr. ög",Vasastan - Birkastan,Stockholms kommun,2020-09-07,5960000,4995000,Lägenhet,Bostadsrätt,2 ,53 ,True,4,True,1911,2361,
"Atlasgatan 13, 4 tr",Vasastan - Atlas,Stockholms kommun,2020-09-06,4375000,4400000,Lägenhet,Bostadsrätt,2 ,42 ,False,4 av 5,True,1928,1856,5400
Ingemarsgatan 2,Vasastan,Stockholms kommun,2020-09-06,4800000,4650000,Lägenhet,Bostadsrätt,2 ,62 ,True,,,1969,2740,
"Norrtullsgatan 32, 1,5tr.",Vasastan,Stockholms kommun,2020-09-04,3050000,2695000,Lägenhet,Bostadsrätt,2 ,29 ,True,1,True,1939,1593,4400
"Roslagsgatan 35, 3 tr",Vasastan,Stockholms kommun,2020-09-04,4370000,3595000,Lägenhet,Bostadsrätt,2 ,43 ,False,3 av 5,True,1897,2118,3840
Norrbackagatan 17,Vasastan - Birkastan,Stockholms kommun,2020-09-04,4325000,3495000,Lägenhet,Bostadsrätt,2 ,36 ,True,4,True,1909,1808,3840
Roslagsgatan 23 BV ÖG,Vasastan,Stockholms kommun,2020-09-04,5115000,4700000,Lägenhet,Bostadsrätt,2 ,52 ,False,,,1903,2098,9000
Sveavägen 95,Vasastan,Stockholms kommun,2020-09-04,3750000,3650000,Lägenhet,Bostadsrätt,2 ,"43,5 ",,,,1926,1927,6600
"Norrtullsgatan 36, 1,5 tr.",Vasastan,Stockholms kommun,2020-09-03,3790000,3495000,Lägenhet,Bostadsrätt,2 ,41 ,True,1,True,1939,2252,
"Torsgatan 42B, *Accepterat pris*",Vasastaden,Stockholms kommun,2020-09-03,4450000,4495000,Lägenhet,Bostadsrätt,2 ,46 ,False,,,1926,2134,2532
"Dannemoragatan 18, 4tr",Vasastan,Stockholms kommun,2020-09-03,4750000,4795000,Lägenhet,Bostadsrätt,2 ,56 ,True,4,True,,2800,7032
Falugatan 20,Vasastan,Stockholms kommun,2020-09-03,3900000,3490000,Lägenhet,Bostadsrätt,2 ,41 ,False,3 av 3,False,1924,2438,
Sankt Eriksgatan 85A,Vasastan - Birkastan,Stockholms kommun,2020-09-03,6050000,5195000,Lägenhet,Bostadsrätt,2 ,54 ,True,1 av 6,True,1927,1686,6564
"Tomtebogatan 44, 2,5-3,5 tr Etagelägenhet",Vasastan,Birkastan,2020-09-03,6075000,5395000,Lägenhet,Andel i bostadsförening,2 ,59 ,True,,,,2646,
"Tomtebogatan 28A, 4tr",Vasastan - Birkastan,Stockholms kommun,2020-09-02,4150000,3695000,Lägenhet,Bostadsrätt,2 ,37 ,,4 av 5,True,1906,1056,
"Tre Liljor 3, 4tr.",Vasastan,Stockholms kommun,2020-09-02,3820000,3495000,Lägenhet,Bostadsrätt,2 ,38 ,,4,True,1923,1349,
"Döbelnsgatan 79, vån 4",Vasastan,Stockholms kommun,2020-09-02,5300000,5300000,Lägenhet,Bostadsrätt,2 ,"58,6 ",False,4 av 4,True,1885,2964,4860
Bigarråvägen 9,Vasastan Östermalm,Stockholms kommun,2020-09-02,4260000,4095000,Lägenhet,Bostadsrätt,2 ,"69,5 ",,,,1992,3685,5292
Hälsingegatan 8A,Vasastan,Stockholms kommun,2020-09-02,4390000,3995000,Lägenhet,Bostadsrätt,2 ,31 ,True,,,1906,1135,6300
"Sveavägen 117 A, 3tr",Vasastan,Stockholms kommun,2020-09-01,5510000,4995000,Lägenhet,Bostadsrätt,2 ,61 ,,3 av 4,True,1928,2054,
"Torsplan 8, vån 20",Vasastaden,Stockholms kommun,2020-09-01,6725000,6725000,Lägenhet,Bostadsrätt,2 ,62 ,True,20 av 35,True,2018,3807,
"Rörstrandsgatan 36A, 4tr",Vasastan,Stockholms kommun,2020-09-01,4750000,3895000,Lägenhet,Bostadsrätt,2 ,39 ,True,4 av 4,True,1906,2228,8000
"Vulcanusgatan 8, 1 tr",Vasastan - Atlas,Stockholms kommun,2020-09-01,3810000,3295000,Lägenhet,Bostadsrätt,2 ,36 ,True,,,1929,1447,7320
"Roslagsgatan 28, 7tr",Vasastan,Stockholms kommun,2020-09-01,4400000,3995000,Lägenhet,Bostadsrätt,2 ,"55,4 ",False,,,1973,2301,3696
Robert Almströmsgatan 10,Birkastan/Vasastan,Stockholms kommun,2020-09-01,4980000,4150000,Lägenhet,Bostadsrätt,2 ,44 ,True,,,,1830,7000
Västmannagatan 89 A,Vasastan,Stockholms kommun,2020-09-01,6340000,5475000,Lägenhet,Bostadsrätt,2 ,59 ,,,,1906,2273,3800
"Observatoriegatan 10, 4tr",Vasastan,Stockholms kommun,2020-09-01,5450000,3995000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1882,2041,
"Sonja Kovalevskys Gata 11, vån 12",Vasastan/Hagastaden,Stockholms kommun,2020-08-31,5000000,4895000,Lägenhet,Bostadsrätt,2 ,46 ,True,12 av 13,True,2018,2300,7200
"Ynglingagatan 21, vån 1",Vasastaden,Stockholms kommun,2020-08-31,5700000,5695000,Lägenhet,Bostadsrätt,2 ,59 ,False,,,1906,2723,
Hälsingegatan 13A,Vasastan Odenplan,Stockholms kommun,2020-08-31,4300000,3650000,Lägenhet,Andel i bostadsförening,2 ,39 ,False,,,1898,1490,
"Roslagsgatan 19 A, 2 tr.",Vasastan,Stockholms kommun,2020-08-31,4900000,4495000,Lägenhet,Bostadsrätt,2 ,45 ,False,,,1904,1291,
Sankt Eriksgatan 100,Vasastan,Stockholms kommun,2020-08-31,3150000,2900000,Lägenhet,Bostadsrätt,2 ,30 ,,,,1926,1556,5300
"Norrtullsgatan 38, 4tr",Vasastan,Stockholms kommun,2020-08-30,4310000,3895000,Lägenhet,Bostadsrätt,2 ,49 ,True,,,1939,2637,4500
Tegnérgatan 10,Vasastan,Stockholms kommun,2020-08-30,6900000,5995000,Lägenhet,Bostadsrätt,2 ,66 ,,,,1881,2794,
Tulegatan 31B,Vasastan,Stockholms kommun,2020-08-29,5600000,4800000,Lägenhet,Bostadsrätt,2 ,53 ,True,,,1896,2664,
"Tomtebogatan 3A, 2 tr",Vasastan,Stockholms kommun,2020-08-28,4550000,3850000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1928,1125,
"Sonja Kovalevskys Gata 3, 6 tr",Vasastan,Stockholms kommun,2020-08-28,5150000,4850000,Lägenhet,Bostadsrätt,2 ,56 ,True,,,2018,2800,
"Dalagatan 90, 1,5 tr",Vasastan,Stockholms kommun,2020-08-28,4700000,4295000,Lägenhet,Bostadsrätt,2 ,52 ,False,,,1929,2427,
"Hagagatan 52, 1tr",Vasastan,Stockholms kommun,2020-08-28,3415000,2950000,Lägenhet,Bostadsrätt,2 ,30 ,False,,,1912,1872,
"Norrtullsgatan 47, 2,5 tr",Vasastan Odenplan,Stockholms kommun,2020-08-28,5000000,4350000,Lägenhet,Bostadsrätt,2 ,49 ,True,,,1908,1225,
Ingemarsgatan 8,Vasastan,Stockholms kommun,2020-08-27,4500000,4500000,Lägenhet,Bostadsrätt,2 ,44 ,False,,,1896,1139,7000
Tulegatan 21,Vasastan,Stockholms kommun,2020-08-27,6525000,5995000,Lägenhet,Bostadsrätt,2 ,59 ,,,,1890,2188,5400
Atlasgatan 13,Vasastan - Atlas,Stockholms kommun,2020-08-26,4250000,3895000,Lägenhet,Bostadsrätt,2 ,39 ,True,2,True,1928,1787,
"Frejgatan 48, 1,5 tr",Vasastan - Odenplan,Stockholms kommun,2020-08-26,5400000,4850000,Lägenhet,Bostadsrätt,2 ,57 ,True,,,1902,3268,5400
"Rörstrandsgatan 19, 3tr",Birkastan - Vasastan,Stockholms kommun,2020-08-26,6100000,5995000,Lägenhet,Bostadsrätt,2 ,71 ,False,,,1926,2910,3000
"Birkagatan 14, 1tr",Vasastan/Birkastan,Stockholms kommun,2020-08-26,6500000,5995000,Lägenhet,Bostadsrätt,2 ,63 ,True,,,1914,1418,8028
Roslagsgatan 9,Vasastan - Sibirien,Stockholms kommun,2020-08-25,5200000,4595000,Lägenhet,Bostadsrätt,2 ,49 ,,2,True,1906,1917,
Karlbergsvägen 72B,Vasastan - Birkastan,Stockholms kommun,2020-08-25,4700000,4495000,Lägenhet,Bostadsrätt,2 ,53 ,False,,,1918,2337,
Atlasmuren 4,Vasastan Atlas,Stockholms kommun,2020-08-25,4550000,3850000,Lägenhet,Bostadsrätt,2 ,48 ,False,,,1928,2180,
Dalagatan 78A,Stockholm - Vasastan,Stockholms kommun,2020-08-25,6900000,6495000,Lägenhet,Bostadsrätt,2 ,"76,3 ",,,,1905,2685,
Karlbergsvägen 87B,Vasastan - Birkastan,Stockholms kommun,2020-08-24,5400000,4995000,Lägenhet,Bostadsrätt,2 ,52 ,True,4 av 4,True,1912,2561,
Frejgatan 12,Vasastan,Stockholms kommun,2020-08-22,5160000,4195000,Lägenhet,Bostadsrätt,2 ,49 ,,,,1884,1471,4000
Norrtullsgatan 38,Vasastan,Stockholms kommun,2020-08-21,3850000,3395000,Lägenhet,Bostadsrätt,2 ,45 ,True,,,1939,2472,3080
Vanadisvägen 4,Vasastan,Stockholms kommun,2020-08-21,5110000,4800000,Lägenhet,Bostadsrätt,2 ,56 ,True,,,1928,2041,4500
Idungatan 3,Stockholm - Vasastan/Norrmalm,Stockholms kommun,2020-08-21,4325000,3995000,Lägenhet,Bostadsrätt,2 ,45 ,True,,,1969,2332,
"Vikingagatan 20 a, 3 tr",Vasastan,Stockholms kommun,2020-08-21,6100000,5495000,Lägenhet,Andel i bostadsförening,2 ,58 ,True,,,1911,1645,
"Birger Jarlsgatan 104N, 4 tr",Vasastan Östermalm,Stockholms kommun,2020-08-20,3910000,3650000,Lägenhet,Bostadsrätt,2 ,36 ,True,,,1929,2468,3840
Norrtullsgatan 32,Vasastan,Stockholms kommun,2020-08-20,4300000,4195000,Lägenhet,Bostadsrätt,2 ,53 ,True,,,1939,2878,3800
"Karlbergsvägen 68, 4tr",Vasastan - Birkastan,Stockholms kommun,2020-08-19,3910000,3495000,Lägenhet,Bostadsrätt,2 ,36 ,,4 av 5,True,1931,1680,
Völundsgatan 10,Vasastan,Stockholms kommun,2020-08-19,3360000,2995000,Lägenhet,Bostadsrätt,2 ,31 ,False,,,1928,1934,
"Västmannagatan 76, 3tr",Vasastan,Stockholms kommun,2020-08-19,4075000,3595000,Lägenhet,Bostadsrätt,2 ,39 ,True,,,1965,2183,4440
Hagagatan 17L,Vasastan,Stockholms kommun,2020-08-19,4970000,4495000,Lägenhet,Bostadsrätt,2 ,62 ,True,,,1979,2955,
"Vikingagatan 27, 3tr",Vasastan - Birkastan,Stockholms kommun,2020-08-19,5200000,4495000,Lägenhet,Bostadsrätt,2 ,49 ,True,,,1929,1923,
"Nina Einhorns Gata 8, 1 tr",Vasastan - Hagastaden,Stockholms kommun,2020-08-19,3700000,3495000,Lägenhet,Bostadsrätt,2 ,43 ,False,,,2018,2705,4356
Rådmansgatan 86,Vasastan/Norrmalm,Stockholms kommun,2020-08-19,4610000,4250000,Lägenhet,Bostadsrätt,2 ,47 ,False,,,1888,1410,
"Gästrikegatan 16A, ö.g.",Vasastan,Stockholms kommun,2020-08-18,6100000,5150000,Lägenhet,Andel i bostadsförening,2 ,55 ,True,,,1901,1939,4000
"Karlbergsvägen 75A, 2tr, över gård",Vasastan - Birkastan,Stockholms kommun,2020-08-18,5425000,4995000,Lägenhet,Bostadsrätt,2 ,55 ,True,2 av 4,False,1908,2053,
"Västmannagatan 81B, 3tr",Vasastan,Stockholms kommun,2020-08-18,4850000,4295000,Lägenhet,Bostadsrätt,2 ,46 ,False,,,1911,2916,4560
"Roslagsgatan 25, 2tr",Vasastan - Sibirien,Stockholms kommun,2020-08-18,6000000,5495000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1902,3288,4400
"Drejargatan 6, 5 tr",Vasastan Birkastan,Stockholms kommun,2020-08-18,4200000,3550000,Lägenhet,Bostadsrätt,2 ,37 ,False,,,1929,2004,5688
Dalagatan 74 B,Vasastan,Stockholms kommun,2020-08-17,5920000,4995000,Lägenhet,Bostadsrätt,2 ,56 ,True,,,1905,2902,6468
"Dalagatan 6A, 5 tr",Vasastan,Stockholms kommun,2020-08-17,4900000,4900000,Lägenhet,Bostadsrätt,2 ,49 ,True,,,1945,1355,6000
"Hälsingegatan 14 D, 3 tr ö.g.",Vasastan,Stockholms kommun,2020-08-17,5700000,4995000,Lägenhet,Bostadsrätt,2 ,54 ,True,,,,1617,5400
Gästrikegatan 3 1tr,Vasastan - Stockholm,Stockholms kommun,2020-08-16,5955000,4850000,Lägenhet,Bostadsrätt,2 ,54 ,,,,1911,2903,2400
Vikingagatan 14B,Vasastan,Stockholms kommun,2020-08-15,6750000,5795000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1911,1657,6100
Ynglingagatan 17,Vasastan,Stockholms kommun,2020-08-14,4400000,4295000,Lägenhet,Bostadsrätt,2 ,46 ,,1,True,1907,2686,
"Hälsingegatan 31, 1,5 tr.",Vasastan - Odenplan,Stockholms kommun,2020-08-14,4300000,3850000,Lägenhet,Bostadsrätt,2 ,43 ,,2 av 5,False,1924,1857,
"Karlbergsvägen 18, 1/2 tr",Vasastan - Odenplan,Stockholms kommun,2020-08-13,3600000,3195000,Lägenhet,Bostadsrätt,2 ,31 ,False,,,1902,1097,3960
"Vikingagatan 3, 4tr",Vasastan / Birkastan,Stockholms kommun,2020-08-13,3940000,3595000,Lägenhet,Bostadsrätt,2 ,39 ,False,,,1907,1940,4680
