Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad 
"Högalidsgatan 50, 5 tr",Hornstull,Stockholms kommun,2021-05-12,4050000,3495000,Lägenhet,Andel i bostadsförening,2 ,38 ,,5 av 5,False,1926,1803,7944
"Högalidsgatan 48 B, 5 tr",Södermalm - Högalid,Stockholms kommun,2021-05-12,6580000,5500000,Lägenhet,Bostadsrätt,2 ,59 ,True,5 av 6,True,1912,2903,6634
Högalidsgatan 44A,Södermalm - Högalid,Stockholms kommun,2021-05-12,6200000,5995000,Lägenhet,Andel i bostadsförening,2 ,67 ,False,1,True,1913,3202,10240
"Ringvägen 163, 5.5 tr",Södermalm Sofia,Stockholms kommun,2021-05-12,7600000,5900000,Lägenhet,Bostadsrätt,2 ,60 ,False,5 av 5,True,1905,3047,2916
"Högalidsgatan 46 A, 2 tr",Södermalm - Hornstull,Stockholms kommun,2021-05-12,6775000,5950000,Lägenhet,Bostadsrätt,2 ,68 ,True,2 av 6,True,1913,3222,3600
Åsögatan 173,Södermalm,Stockholms kommun,2021-05-12,4125000,3295000,Lägenhet,Bostadsrätt,2 ,45 ,,,,,2711,4200
"Vindragarvägen 12, 4 tr",Södermalm - Reimersholme,Stockholms kommun,2021-05-12,4100000,3495000,Lägenhet,Bostadsrätt,2 ,"42,5 ",True,,,1945,2558,3000
"Högalidsgatan 34B, 2 tr",Hornstull,Stockholms kommun,2021-05-11,4400000,,Lägenhet,Andel i bostadsförening,2 ,40 ,True,2,True,1914,1559,6500
Tideliusgatan 65,Södermalm,Stockholms kommun,2021-05-11,2850000,2850000,Lägenhet,Bostadsrätt,2 ,33 ,False,1 av 6,True,1968,1741,6300
"Timmermansgatan 44, 2,5 tr",Södermalm - Maria Magdalena,Stockholms kommun,2021-05-11,4870000,3790000,Lägenhet,Bostadsrätt,2 ,42 ,True,2 av 5,True,1945,2360,6723
Krukmakargatan 49,Södermalm-Hornstull,Stockholms kommun,2021-05-11,5850000,4995000,Lägenhet,Bostadsrätt,2 ,66 ,True,2 av 6,True,1988,2866,3600
"Bergsundsgatan 21, 4 tr",Södermalm Högalid,Stockholms kommun,2021-05-11,4850000,4300000,Lägenhet,Bostadsrätt,2 ,48 ,False,4 av 6,True,1931,2442,6564
Allhelgonagatan 10,Katarina/Sofia,Stockholms kommun,2021-05-11,3450000,3850000,Lägenhet,Bostadsrätt,2 ,55 ,False,,,1930,3268,
"Helgagatan 36, 2 tr. Uppgång 9",Södermalm,Stockholms kommun,2021-05-11,4350000,3495000,Lägenhet,Bostadsrätt,2 ,41 ,False,2,False,1926,2473,
"Östgötagatan 32, Vind",Södermalm,Stockholms kommun,2021-05-11,7875000,6295000,Lägenhet,Bostadsrätt,2 ,55 ,True,,,,1912,7300
Ringvägen 151A,Södermalm - SoFo,Stockholms kommun,2021-05-10,4150000,3495000,Lägenhet,Bostadsrätt,2 ,43 ,False,2 av 6,True,1929,2294,4800
"Gotlandsgatan 71, 4tr",Södermalm - SoFo,Stockholms kommun,2021-05-10,4400000,3875000,Lägenhet,Bostadsrätt,2 ,42 ,False,4 av 6,True,1926,2210,5400
Katarina Bangata 17,Katarina,Stockholms kommun,2021-05-09,5625000,,Lägenhet,Bostadsrätt,2 ,"52,7 ",,1,True,1903,2270,
"Liljeholmsbron 8, 8 tr av 10",Södermalm-Hornstull-Högalid-Tanto,Stockholms kommun,2021-05-08,4000000,3395000,Lägenhet,Bostadsrätt,2 ,44 ,True,8 av 10,True,1939,2308,3780
Folkungagatan 72A (GÅRDSHUS),Södermalm,Stockholms kommun,2021-05-08,5200000,4455000,Lägenhet,Bostadsrätt,2 ,54 ,True,2 av 3,False,1896,2792,5800
"Kocksgatan 28, 2 tr gårdshus",Katarina,Stockholms kommun,2021-05-07,6200000,4995000,Lägenhet,Bostadsrätt,2 ,53 ,,2,False,1904,2072,7000
Södermannagatan 12,Södermalm Katarina,Stockholms kommun,2021-05-07,4455000,3695000,Lägenhet,Bostadsrätt,2 ,39 ,False,3 av 4,True,1930,2249,
Färgargårdstorget 2,Södermalm - Färgargårdstorget,Stockholms kommun,2021-05-07,6000000,4975000,Lägenhet,Bostadsrätt,2 ,69 ,True,3 av 4,True,1981,3018,
"Repslagargatan 23, BV in mot gård",Södermalm-Medborgarplatsen,Stockholms kommun,2021-05-06,5000000,4450000,Lägenhet,Bostadsrätt,2 ,61 ,False,,,1983,2453,
Heleneborgsgatan 40,Södermalm - Högalid,Stockholms kommun,2021-05-06,4700000,3950000,Lägenhet,Bostadsrätt,2 ,44 ,False,5 av 6,True,1928,2512,7861
"Götgatan 124, 6 tr",Södermalm,Stockholms kommun,2021-05-06,5700000,4895000,Lägenhet,Bostadsrätt,2 ,67 ,True,6,True,1981,2915,
"Ringvägen 84, 2tr mot gård",Södermalm,Stockholms kommun,2021-05-06,4450000,3995000,Lägenhet,Bostadsrätt,2 ,47 ,True,2 av 5,True,1936,2076,6100
"Lundagatan 44A, 3 tr",Södermalm,Stockholms kommun,2021-05-06,3760000,3295000,Lägenhet,Bostadsrätt,2 ,"36,5 ",False,3,True,1930,1890,
Bondegatan 1D,Södermalm,Stockholms kommun,2021-05-05,9625000,9625000,Lägenhet,Bostadsrätt,2 ,77 ,,5 av 5,False,1885,3837,
Heleneborgsgatan 30,Södermalm - Högalid,Stockholms kommun,2021-05-05,5600000,4700000,Lägenhet,Bostadsrätt,2 ,56 ,False,5 av 5,True,1926,2863,
"Kapellgränd 6, 2 tr",Södermalm - Mosebacke,Stockholms kommun,2021-05-05,6000000,6000000,Lägenhet,Bostadsrätt,2 ,55 ,,2 av 3,False,1882,2051,5600
Bondegatan 16C,Södermalm,Stockholms kommun,2021-05-05,4350000,3650000,Lägenhet,Bostadsrätt,2 ,40 ,False,2 av 4,False,1906,1651,6228
"Åsögatan 118, 3 tr",Södermalm,Stockholms kommun,2021-05-05,5400000,4495000,Lägenhet,Bostadsrätt,2 ,53 ,True,4,True,1963,1272,8724
Tavastgatan 18,Södermalm,Stockholms kommun,2021-05-05,5215000,4195000,Lägenhet,Bostadsrätt,2 ,44 ,True,,,,2443,9500
Götgatan 92 B,Katarina,Stockholms kommun,2021-05-04,4010000,3450000,Lägenhet,Bostadsrätt,2 ,43 ,,3 av 6,True,1930 - 1932,1579,
Bysistorget 4,Maria,Stockholms kommun,2021-05-04,4675000,3695000,Lägenhet,Bostadsrätt,2 ,43 ,True,3,True,1931,1336,8521
Åsögatan 135A,Södermalm - SoFo,Stockholms kommun,2021-05-04,4450000,4250000,Lägenhet,Bostadsrätt,2 ,51 ,False,1 av 4,False,1900,2142,2000
Timmermansgatan 37,Maria/Gamla Stan/Högalid,Stockholms kommun,2021-05-04,3735000,2995000,Lägenhet,Bostadsrätt,2 ,35 ,False,2,True,1935,2028,
Heleneborgsgatan 7 A,Södermalm - Högalid,Stockholms kommun,2021-05-04,6800000,5950000,Lägenhet,Andel i bostadsförening,2 ,68 ,True,4 av 5,True,1917,2839,10748
Vickergatan 7,Södermalm - Skanstull,Stockholms kommun,2021-05-04,3660000,3175000,Lägenhet,Bostadsrätt,2 ,41 ,False,1 av 3,False,1930,2307,4500
Skånegatan 74,Södermalm - SoFo,Stockholms kommun,2021-05-04,3550000,2975000,Lägenhet,Bostadsrätt,2 ,36 ,False,1 av 3,True,1882,3172,4000
Duvnäsgatan 5B,Södermalm - Sofia,Stockholms kommun,2021-05-04,6550000,4950000,Lägenhet,Bostadsrätt,2 ,65 ,False,,,1903,2452,
"Lorensbergsgatan 5 B, 1tr",Hornstull,Stockholms kommun,2021-05-03,4200000,,Lägenhet,Bostadsrätt,2 ,42 ,,1 av 6,True,1929,2180,8534
"Rutger Fuchsgatan 4, vån 4",Södermalm,Stockholms kommun,2021-05-03,4600000,3795000,Lägenhet,Bostadsrätt,2 ,41 ,True,4 av 6,True,1929,1942,
"Folkungagatan 58, 2 tr",Katarina,Stockholms kommun,2021-04-30,4175000,3895000,Lägenhet,Bostadsrätt,2 ,"46,5 ",,2 av 6,True,1974,1176,4536
Bondegatan 1E,SOFO,Stockholms kommun,2021-04-30,6100000,5850000,Lägenhet,Bostadsrätt,2 ,61 ,,2 av 3,False,1885,3091,4992
"Ringvägen 151A, 5 tr",Södermalm,Stockholms kommun,2021-04-30,4100000,3495000,Lägenhet,Bostadsrätt,2 ,43 ,False,5 av 6,True,1929,2294,4000
"Bondegatan 63, 3 tr",Södermalm,Stockholms kommun,2021-04-30,4060000,3395000,Lägenhet,Bostadsrätt,2 ,42 ,False,3 av 5,True,1932,2316,5500
"Blekingegatan 18, 6 tr Vindslägenhet",Södermalm,Stockholms kommun,2021-04-30,7150000,7300000,Lägenhet,Bostadsrätt,2 ,69 ,True,6 av 6,True,1905,3153,5500
Varvsgatan 6,Högalid,Södermalm,2021-04-30,4500000,3695000,Lägenhet,Bostadsrätt,2 ,39 ,True,2 av 5,True,1912,1513,3960
"Ragvaldsgatan 18B, takvåning",Maria,Stockholms kommun,2021-04-30,4750000,4195000,Lägenhet,Bostadsrätt,2 ,44 ,,3 av 3,False,1882,2219,5400
Hornsgatan 57B,Maria,Stockholms kommun,2021-04-30,4380000,3950000,Lägenhet,Bostadsrätt,2 ,44 ,False,1 av 4,True,1925,943,
Bergsundsgatan 13,Högalid,Stockholms kommun,2021-04-29,3675000,3475000,Lägenhet,Bostadsrätt,2 ,42 ,,0,True,1930,2000,5250
Tobaksspinnargatan 10,Hornstull,Stockholms kommun,2021-04-29,3350000,2995000,Lägenhet,Bostadsrätt,2 ,36 ,,4,True,1932,2195,6328
Anders Reimers väg 2,Reimersholme,Stockholms kommun,2021-04-29,6300000,5675000,Lägenhet,Bostadsrätt,2 ,60 ,True,3 av 3,False,1943,3799,8510
"Swedenborgsgatan 6, 1 tr",Södermalm,Stockholms kommun,2021-04-29,7425000,5850000,Lägenhet,Bostadsrätt,2 ,66 ,False,1 av 4,False,1905,1773,5600
"Maria prästgårdsgata 17, 2 tr",Södermalm - Mariatorget,Stockholms kommun,2021-04-29,5450000,4795000,Lägenhet,Bostadsrätt,2 ,54 ,False,2 av 5,True,1883,2668,7300
"Skånegatan 72B, 3 tr",Södermalm - Sofo,Stockholms kommun,2021-04-29,4300000,3700000,Lägenhet,Bostadsrätt,2 ,40 ,False,3 av 4,True,1882,3487,4000
"Reimersholmsgatan 32, 2 tr",Södermalm Reimersholme,Stockholms kommun,2021-04-29,4275000,3650000,Lägenhet,Bostadsrätt,2 ,"43,5 ",True,2,False,1945,2558,13068
"Bondegatan 1C, 1 tr Gårdshus",Södermalm - Nytorget,Stockholms kommun,2021-04-29,5600000,4995000,Lägenhet,Bostadsrätt,2 ,55 ,True,1 av 4,False,1890,2237,10100
Heleneborgsgatan 13A,Södermalm,Stockholms kommun,2021-04-29,4075000,3595000,Lägenhet,Bostadsrätt,2 ,44 ,False,4 av 6,True,1913,2337,6768
"Anders Reimers väg 9, 2 tr",Södermalm,Stockholms kommun,2021-04-29,5650000,4695000,Lägenhet,Bostadsrätt,2 ,"53,5 ",True,2,True,1943,3427,
Tjärhovsgatan 12,Södermalm Katarina,Stockholms kommun,2021-04-29,7020000,5450000,Lägenhet,Bostadsrätt,2 ,60 ,True,1 av 5,True,1912,1265,6600
"Lorensbergsgatan 1A, 4tr",Hornstull,Stockholms kommun,2021-04-28,4320000,3895000,Lägenhet,Bostadsrätt,2 ,46 ,,4,True,1928,2296,6314
Timmermansgatan 37,Mariatorget,Stockholms kommun,2021-04-28,4070000,3750000,Lägenhet,Bostadsrätt,2 ,43 ,,4 av 5,True,1936,2721,8234
Lundagatan 44A,Södermalm - Högalid,Stockholms kommun,2021-04-28,4300000,4300000,Lägenhet,Bostadsrätt,2 ,47 ,False,1,True,1930,2341,7200
"Brännkyrkagatan 73, 3,5 tr",Södermalm - Maria Magdalena,Stockholms kommun,2021-04-28,8250000,6975000,Lägenhet,Bostadsrätt,2 ,70 ,True,3,True,1907,1521,5600
Skånegatan 72B,Södermalm - SoFo,Stockholms kommun,2021-04-28,3900000,3950000,Lägenhet,Bostadsrätt,2 ,40 ,False,2 av 5,True,1882,3487,5000
"Gotlandsgatan 71, 5tr",Södermalm Katarina,Stockholms kommun,2021-04-28,6575000,5750000,Lägenhet,Bostadsrätt,2 ,65 ,False,5 av 6,True,1926,3219,4692
"Högbergsgatan 28A, 3 tr Ö.G",Södermalm - Mosebacke,Stockholms kommun,2021-04-28,7350000,6295000,Lägenhet,Bostadsrätt,2 ,63 ,,,,,1100,2400
"Kocksgatan 36, 5 tr",Södermalm,Stockholms kommun,2021-04-28,6125000,5150000,Lägenhet,Bostadsrätt,2 ,52 ,True,,,,2561,5400
Tavastgatan 29C,Södermalm,Stockholms kommun,2021-04-28,6125000,5495000,Lägenhet,Bostadsrätt,2 ,60 ,,,,1899,2298,7900
Blekingegatan 4,Maria,Stockholms kommun,2021-04-28,3880000,3495000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1932,1701,3200
"Högbergsgatan 81 D, 2 tr",Maria,Stockholms kommun,2021-04-27,5125000,4575000,Lägenhet,Bostadsrätt,2 ,51 ,,2,False,1896,3057,10100
"Krukmakargatan 60, 5tr",Högalid,Stockholms kommun,2021-04-27,5905000,4995000,Lägenhet,Bostadsrätt,2 ,66 ,True,5 av 6,True,1988,2867,
Grindsgatan 29,Södermalm Katarina,Stockholms kommun,2021-04-27,4050000,3450000,Lägenhet,Bostadsrätt,2 ,40 ,False,1,True,1929,1938,
"Bondegatan 80, 2 tr",Södermalm,Stockholms kommun,2021-04-27,3650000,3150000,Lägenhet,Bostadsrätt,2 ,"37,5 ",False,2 av 5,True,1940,2349,3600
Lundagatan 40A,Södermalm Högalid,Stockholms kommun,2021-04-27,3600000,3600000,Lägenhet,Bostadsrätt,2 ,38 ,False,3,True,1931,1932,4200
Åsögatan 104,Södermalm - Katarina,Stockholms kommun,2021-04-27,6250000,5175000,Lägenhet,Bostadsrätt,2 ,70 ,True,3 av 6,True,2000,3609,4455
"Bergsundsgatan 16, 2tr",Södermalm,Stockholms kommun,2021-04-26,3750000,2950000,Lägenhet,Bostadsrätt,2 ,34 ,True,2,True,1938,2037,6432
Tjustgatan 3,Södermalm Katarina,Stockholms kommun,2021-04-26,3900000,2850000,Lägenhet,Bostadsrätt,2 ,"28,5 ",False,7 av 7,True,1936,1927,
"Högbergsgatan 24, 3 tr",Södermalm Katarina,Stockholms kommun,2021-04-26,4850000,4150000,Lägenhet,Bostadsrätt,2 ,45 ,True,3 av 4,True,1936,2746,6000
Krukmakargatan 46,Södermalm,Stockholms kommun,2021-04-25,6250000,5495000,Lägenhet,Andel i bostadsförening,2 ,62 ,True,1,False,1909,762,4900
Heleneborgsgatan 7A (högst upp!),Södermalm,Stockholms kommun,2021-04-24,3900000,3195000,Lägenhet,Andel i bostadsförening,2 ,33 ,True,5 av 5,True,,1771,
Helgagatan 36 F,Södermalm,Stockholms kommun,2021-04-24,5510000,5250000,Lägenhet,Bostadsrätt,2 ,58 ,,,,1926,3254,3200
"Ringvägen 83, 2 tr",Södermalm-Katarina,Stockholms kommun,2021-04-23,3500000,2995000,Lägenhet,Bostadsrätt,2 ,41 ,True,2 av 5,True,1932,2314,4200
"Krukmakargatan 5, 3 tr",Södermalm - Mariatorget,Stockholm,2021-04-23,4700000,3950000,Lägenhet,Bostadsrätt,2 ,"44,5 ",,,,,1762,
Gotlandsgatan 60,Södermalm - Sofia,Stockholms kommun,2021-04-23,3680000,3295000,Lägenhet,Bostadsrätt,2 ,35 ,True,,,1935,2073,3400
Lignagatan 4 1501,Södermalm,Stockholms kommun,2021-04-22,6375000,,Lägenhet,Bostadsrätt,2 ,58 ,True,,,1903,3201,
"Bondegatan 18, 4 tr",Södermalm / Katarina/Sofia,Stockholms kommun,2021-04-22,4260000,3750000,Lägenhet,Bostadsrätt,2 ,42 ,True,4,True,1946,2414,
Lundagatan 48,Södermalm,Stockholms kommun,2021-04-22,4110000,3350000,Lägenhet,Bostadsrätt,2 ,37 ,True,3 av 4,False,1932,2069,3700
"Östgötagatan 22, 3tr",Södermalm Mosebacke,Stockholms kommun,2021-04-22,4550000,3850000,Lägenhet,Bostadsrätt,2 ,42 ,False,3 av 5,False,1914,912,6641
"Tjurbergsgatan 38, 4 tr.",Katarina/Sofia,Stockholms kommun,2021-04-22,3775000,3250000,Lägenhet,Bostadsrätt,2 ,42 ,False,4 av 5,True,1927,2277,7020
"Hallandsgatan 48, 5 tr",Södermalm,Stockholms kommun,2021-04-22,4005000,3750000,Lägenhet,Bostadsrätt,2 ,47 ,,,,,2776,4800
"Ringvägen 129, 4tr",Södermalm - Skanstull,Stockholms kommun,2021-04-22,3125000,2495000,Lägenhet,Bostadsrätt,2 ,28 ,False,,,,1016,2600
Ringvägen 84,Katarina,Stockholms kommun,2021-04-21,3250000,2750000,Lägenhet,Bostadsrätt,2 ,33 ,,2 av 5,True,1930,1615,5500
Pålsundsgatan 7,Hornstull,Stockholms kommun,2021-04-21,5700000,5250000,Lägenhet,Andel i bostadsförening,2 ,"61,6 ",,1,True,1913,2991,
Södermannagatan 34,Södermalm - Nytorget,Stockholms kommun,2021-04-21,6825000,5250000,Lägenhet,Bostadsrätt,2 ,58 ,False,2 av 4,True,1905,3349,6700
Lundagatan 41,Södermalm Högalid,Stockholms kommun,2021-04-21,7100000,5800000,Lägenhet,Bostadsrätt,2 ,65 ,True,1 av 4,True,1903,3825,
Bergsundsgatan 16,Södermalm Högalid,Stockholms kommun,2021-04-21,3650000,2995000,Lägenhet,Bostadsrätt,2 ,36 ,True,1,True,1938,2109,5040
"Anders Reimers väg 17, 3 tr",Södermalm - Reimersholme,Stockholms kommun,2021-04-21,4350000,3495000,Lägenhet,Bostadsrätt,2 ,42 ,False,2 av 6,True,1943,2651,6600
"Hornsgatan 158A, 3.5 tr",Södermalm Högalid,Stockholms kommun,2021-04-21,6350000,5495000,Lägenhet,Bostadsrätt,2 ,58 ,True,3,True,1904,2542,10452
Bondegatan 1E,Södermalm - SoFo,Stockholms kommun,2021-04-21,5850000,5475000,Lägenhet,Bostadsrätt,2 ,61 ,True,1 av 3,False,1885,2991,7200
Borgargatan 6,Södermalm - Högalid,Stockholms kommun,2021-04-21,5800000,4695000,Lägenhet,Bostadsrätt,2 ,57 ,True,1,True,1925,3169,7000
Malmgårdsvägen 4,Södermalm,Stockholms kommun,2021-04-21,6010000,5850000,Lägenhet,Bostadsrätt,2 ,58 ,,,,1905,2541,
Anders Reimers väg 4,Södermalm - Reimersholme,Stockholms kommun,2021-04-21,4400000,3695000,Lägenhet,Bostadsrätt,2 ,45 ,,,,,2894,4200
Lundagatan 36 B,Hornstull,Stockholms kommun,2021-04-20,4800000,3995000,Lägenhet,Bostadsrätt,2 ,39 ,True,3 av 4,True,1930,2009,
"Ringvägen 157, 4 tr",Södermalm,Stockholms kommun,2021-04-20,5850000,5250000,Lägenhet,Bostadsrätt,2 ,64 ,True,4 av 5,True,,2962,
Vickergatan 15,Katarina,Stockholms kommun,2021-04-20,4420000,4195000,Lägenhet,Bostadsrätt,2 ,"50,5 ",False,2 av 3,False,1930,2788,4200
Lundagatan 40A,Södermalm,Stockholms kommun,2021-04-20,4900000,4495000,Lägenhet,Bostadsrätt,2 ,54 ,,,,1939,2536,7200
"Östgötagatan 77, 1 tr",Södermalm,Stockholms kommun,2021-04-20,4650000,3995000,Lägenhet,Bostadsrätt,2 ,48 ,,,,1914,1804,4800
"Tantogatan 15, 3 tr",Högalid,Stockholms kommun,2021-04-19,4700000,3975000,Lägenhet,Bostadsrätt,2 ,"54,5 ",True,3 av 5,True,2007,2614,5500
Brännkyrkagatan 66,Maria,Stockholms kommun,2021-04-19,6000000,6000000,Lägenhet,Bostadsrätt,2 ,65 ,False,1 av 6,True,1964,2289,
Långholmsgatan 13A,Södermalm - Högalid,Stockholms kommun,2021-04-19,4410000,3795000,Lägenhet,Andel i bostadsförening,2 ,45 ,True,4 av 4,False,1912,2677,5268
"Zinkens Väg 59, 2 tr",Södermalm - Zinkensdamm,Stockholms kommun,2021-04-19,6050000,4950000,Lägenhet,Bostadsrätt,2 ,66 ,True,2 av 5,True,1988,2867,3600
Högbergsgatan 81A,Södermalm Maria,Stockholms kommun,2021-04-19,6710000,5995000,Lägenhet,Bostadsrätt,2 ,64 ,False,2 av 2,False,1896,3836,16800
Borgmästargatan 4A,Katarina/Sofia,Stockholms kommun,2021-04-16,3850000,,Lägenhet,Bostadsrätt,2 ,40 ,False,2,True,,2389,
Götgatan 106/ Ingång Dalslandsgatan 6,Södermalm,Stockholms kommun,2021-04-16,5400000,4595000,Lägenhet,Bostadsrätt,2 ,69 ,True,2,True,1981,2946,
"Kocksgatan 51, 1,5 tr",Södermalm - SoFo,Stockholms kommun,2021-04-16,3550000,3095000,Lägenhet,Bostadsrätt,2 ,35 ,False,1,True,1939,2597,6840
"Bergsunds strand 15, 4tr",Högalid,Stockholms kommun,2021-04-16,4800000,3995000,Lägenhet,Bostadsrätt,2 ,42 ,True,4,True,1939,1820,6000
Timotejgatan 7,Katarina/Sofia,Stockholms kommun,2021-04-16,3600000,3395000,Lägenhet,Bostadsrätt,2 ,44 ,True,1,False,1938,2604,
"Krukmakargatan 73, MÖJLIG 3:a!",Högalid - Södermalm,Stockholms kommun,2021-04-16,4800000,4195000,Lägenhet,Bostadsrätt,2 ,66 ,,,,1988,2723,3000
Katarina Bangata 52,Södermalm,Stockholms kommun,2021-04-15,5200000,,Lägenhet,Bostadsrätt,2 ,"47,5 ",True,4 av 6,True,1905,2474,4560
"Högalidsgatan 48B, 1 tr",Södermalm / Högalid,Stockholms kommun,2021-04-15,5700000,5295000,Lägenhet,Bostadsrätt,2 ,59 ,True,1,True,1912,2475,
Hallandsgatan 50A,Katarina,Stockholms kommun,2021-04-15,5325000,4675000,Lägenhet,Bostadsrätt,2 ,55 ,,4 av 5,True,1927,3408,
Hornsgatan 123,Södermalm - Hornstull,Stockholms kommun,2021-04-15,5200000,4795000,Lägenhet,Bostadsrätt,2 ,63 ,True,1 av 6,True,1970,2831,6200
"Anders Reimers väg 17, 5 tr",Reimersholme,Stockholms kommun,2021-04-14,3950000,3450000,Lägenhet,Bostadsrätt,2 ,40 ,,5 av 6,True,1943,2789,8692
Ringvägen 43A,Södermalm,Stockholms kommun,2021-04-14,4600000,3795000,Lägenhet,Bostadsrätt,2 ,52 ,True,4 av 5,True,1990,2439,4860
"Katarina Bangata 66, 1 tr",Södermalm - Nytorget,Stockholms kommun,2021-04-14,3950000,3495000,Lägenhet,Bostadsrätt,2 ,44 ,False,,,1927,2225,4800
"Ringvägen 139B, 4tr",Södermalm,Stockholms kommun,2021-04-14,5650000,4700000,Lägenhet,Bostadsrätt,2 ,57 ,False,4 av 5,True,1925,3245,7400
Björngårdsgatan 11,Södermalm Maria,Stockholms kommun,2021-04-14,4110000,3495000,Lägenhet,Bostadsrätt,2 ,42 ,False,4 av 5,True,1929,2667,
"Ploggatan 10, 2 tr",Södermalm,Stockholms kommun,2021-04-14,4955000,3995000,Lägenhet,Bostadsrätt,2 ,48 ,False,2 av 5,True,1910,2383,10000
"Fatburs Kvarngata 11, 5tr",Södermalm,Stockholms kommun,2021-04-14,4700000,4700000,Lägenhet,Bostadsrätt,2 ,67 ,,,,1991,4157,4300
"Tavastgatan 15, 1 tr",Mariaberget - Mariatorget,Stockholms kommun,2021-04-14,5270000,3895000,Lägenhet,Bostadsrätt,2 ,46 ,,,,1942,3106,6000
"Högbergsgatan 66C, Gårdshus",Södermalm - Mariatorget,Stockholms kommun,2021-04-14,4850000,4195000,Lägenhet,Bostadsrätt,2 ,44 ,True,,,,2770,3600
Klippgatan 21,Södermalm - Sofia,Stockholms kommun,2021-04-13,4550000,3895000,Lägenhet,Bostadsrätt,2 ,"52,5 ",False,1 av 5,False,1924,3812,5960
"Lorensbergsgatan 5 B, 4 tr",Hornstull,Stockholms kommun,2021-04-13,4100000,3650000,Lägenhet,Bostadsrätt,2 ,"42,5 ",,4 av 6,True,1929,1976,4600
"Bondegatan 33, 2 tr",Sofia,Stockholms kommun,2021-04-13,4600000,3895000,Lägenhet,Bostadsrätt,2 ,45 ,,2,True,1884,1655,5800
Bondegatan 80,Sofia,Stockholms kommun,2021-04-13,3360000,2895000,Lägenhet,Bostadsrätt,2 ,33 ,,1,True,1940,2113,4539
"Ölandsgatan 48, 2 tr",Katarina,Stockholms kommun,2021-04-13,5300000,,Lägenhet,Bostadsrätt,2 ,53 ,True,2 av 6,True,1912,1987,6800
Bondegatan 45,Södermalm Sofia,Stockholms kommun,2021-04-13,5750000,4995000,Lägenhet,Bostadsrätt,2 ,62 ,False,0,True,1929,3420,
Bergsundsgatan 19,Södermalm - Hornstull,Stockholms kommun,2021-04-13,4300000,4195000,Lägenhet,Bostadsrätt,2 ,48 ,False,,,1929,2757,
"Tavastgatan 16, 5 tr",Södermalm - Mariaberget,Stockholms kommun,2021-04-13,6200000,4600000,Lägenhet,Bostadsrätt,2 ,47 ,True,5 av 6,True,1932,2316,7400
Tavastgatan 22,Södermalm / Mariaberget,Stockholms kommun,2021-04-13,4550000,3695000,Lägenhet,Bostadsrätt,2 ,"41,5 ",True,4 av 4,True,1929,1970,5500
"Ölandsgatan 44, 1,5tr",Södermalm - Skanstull,Stockholms kommun,2021-04-13,4250000,3750000,Lägenhet,Bostadsrätt,2 ,44 ,False,1,True,1928,2260,5208
"Bondegatan 1C, 2 tr",Södermalm - Nytorget,Stockholms kommun,2021-04-13,4570000,3595000,Lägenhet,Bostadsrätt,2 ,42 ,True,2 av 3,False,1910,1627,11600
Högbergsgatan 62D,Södermalm Maria,Stockholms kommun,2021-04-13,5500000,4995000,Lägenhet,Bostadsrätt,2 ,54 ,False,2 av 4,True,2018,2457,
"Östgötagatan 19, 3 tr",Södermalm,Stockholms kommun,2021-04-13,5110000,3995000,Lägenhet,Bostadsrätt,2 ,49 ,True,,,,2404,12800
"Rosenlundsgatan 14, 3 tr",Maria,Stockholms kommun,2021-04-12,5000000,4495000,Lägenhet,Bostadsrätt,2 ,59 ,True,3 av 6,True,1964,3141,6607
"Färgargårdstorget 6, 3 tr.",Södermalm - Sofia,Stockholms kommun,2021-04-12,5725000,4475000,Lägenhet,Bostadsrätt,2 ,"70,5 ",True,3 av 5,True,1981,3148,
Östgötagatan 89,Södermalm,Stockholms kommun,2021-04-12,5300000,4750000,Lägenhet,Bostadsrätt,2 ,52 ,True,3,True,1930,2296,10700
Blekingegatan 12,Södermalm,Stockholms kommun,2021-04-12,3350000,3350000,Lägenhet,Bostadsrätt,2 ,35 ,,,,1913,2102,5400
Lindvallsplan 4,Södermalm - Hornstull,Stockholms kommun,2021-04-10,5800000,5395000,Lägenhet,Bostadsrätt,2 ,60 ,True,4 av 6,True,1937,3287,8687
"Marmorgatan 9, 1tr",Södermalm,Stockholms kommun,2021-04-10,3700000,3700000,Lägenhet,Bostadsrätt,2 ,56 ,,1,False,1952,4424,
Folkskolegatan 20,Södermalm,Stockholms kommun,2021-04-09,3530000,2895000,Lägenhet,Bostadsrätt,2 ,40 ,False,0,True,1928,3140,4788
"Borgmästargatan 9, 3tr",Katarina/Sofia,Stockholms kommun,2021-04-09,4050000,3695000,Lägenhet,Bostadsrätt,2 ,41 ,False,3,True,1929,2128,
"Katarina Bangata 60, 4 tr",Södermalm - Nytorget,Stockholms kommun,2021-04-09,5575000,4750000,Lägenhet,Bostadsrätt,2 ,59 ,False,4 av 7,True,1987,2616,4800
Heleneborgsgatan 20,Södermalm - Högalid,Stockholms kommun,2021-04-09,5550000,4770000,Lägenhet,Bostadsrätt,2 ,53 ,True,4 av 5,True,1935,2928,10700
